relative_time,AccX,AccY,AccZ,BarometerSensor,CompassSensor,,,,
28262,8.600215759,-7.86060379,0.861308899,984.9116516,312.8803711,,0,,
28329,6.279741211,-5.750890961,2.442620544,984.9116516,316.6498718,,0,,
28395,7.29552887,-6.388564911,1.760039978,984.9116516,319.6492004,,0,,
28462,6.478677521,-5.66092804,1.332528992,984.9116516,322.5244446,,0,,
28529,6.472240906,-6.288722534,1.08120163,984.9116516,321.198761,,0,,
28595,7.170987854,-7.642507324,1.757046204,984.9116516,318.0733948,,0,,
28662,6.847211151,-6.93747345,2.168690186,984.9116516,318.0733948,,0,,
28728,6.641089783,-6.204447784,1.290915527,984.9116516,323.0151367,,0,,
28796,7.02399353,-6.449787598,1.671873322,984.9116516,324.1833496,,-0.012969971,,
28863,7.256011047,-6.494694214,1.92484726,984.8986816,324.1833496,,0,,
28928,8.442593536,-7.324867859,2.288291473,984.8986816,325.4987793,,0,,
28995,10.03528152,-9.967472534,2.1061203,984.8986816,325.4987793,,0,,
29063,10.79091019,-12.07209595,2.111808472,984.8986816,324.3787537,,0,,
29129,4.497397614,-5.758525085,0.241896973,984.8986816,320.7307434,,0,,
29195,4.237088928,-6.715485077,-0.6529422,984.8986816,311.7245789,,0,,
29263,5.485492859,-9.561516724,0.448916473,984.8986816,303.3832703,,0,,
29328,3.175197144,-5.239703979,0.745898895,984.8986816,308.2060852,,0,,
29395,4.784650269,-5.836213531,0.569565582,984.8986816,312.6289063,,0,,
29463,6.326893158,-7.707172852,0.982257385,984.8986816,321.4782715,,0,,
29528,7.296277313,-8.515641632,0.99108902,984.8986816,327.369751,,0,,
29595,5.738766174,-6.566694489,1.817370758,984.8986816,330.0358582,,0,,
29662,5.965394897,-6.062393188,2.038460999,984.8986816,331.1475525,,0,,
29729,6.352938995,-6.931485901,1.616338806,984.8986816,332.2733459,,-0.01121521,,
29795,7.936046906,-8.22449707,2.520458679,984.8874664,333.6037598,,0,,
29862,5.902375946,-7.116650848,2.580783234,984.8874664,334.9746704,,0,,
29929,4.95769043,-7.092251587,3.920197906,984.8874664,339.9223938,,0,,
29995,3.600013733,-6.484216003,5.224884796,984.8874664,345.3766174,,0,,
30063,3.61438385,-6.786886597,4.844376068,984.8874664,348.5243835,,0,,
30128,3.60151062,-7.113956451,5.709876251,984.8874664,349.7819214,,0,,
30195,4.030219116,-7.454049225,6.790479126,984.8874664,351.0736389,,0,,
30263,3.677402802,-7.04509964,7.131919098,984.8874664,351.0736389,,0,,
30329,11.14222961,-14.18719757,5.145250397,984.8874664,347.3883667,,0,,
30395,4.932393036,-6.148314514,1.657353516,984.8874664,337.5081482,,0,,
30463,7.831564178,-8.440048828,0.908161469,984.8874664,324.4737549,,0,,
30528,4.225862274,-4.230352936,0.695154419,984.8874664,318.7876892,,0,,
30595,2.258353729,-1.526226196,-1.297202454,984.8874664,318.7876892,,0,,
30663,6.033652954,-6.005661163,-2.823278961,984.8874664,313.3040161,,-0.012893677,,
30728,12.49302063,-12.14200058,1.647623749,984.8745728,313.582489,,0,,
30795,6.46116394,-6.554120636,2.642155609,984.8745728,324.5769653,,0,,
30862,5.17533783,-3.530558167,1.510059814,984.8745728,333.7737732,,0,,
30928,7.435038757,-8.177644501,3.81915802,984.8745728,339.6061401,,0,,
30995,7.4265065,-5.250481567,1.112187195,984.8745728,334.3522034,,0,,
31063,8.133336639,-7.610473938,2.295177155,984.8745728,334.3522034,,0,,
31129,6.808591461,-6.349645844,1.081501007,984.8745728,329.4841614,,0,,
31195,5.850134583,-6.662944336,0.692160645,984.8745728,324.2824402,,0,,
31263,6.781198425,-7.416177979,0.89513855,984.8745728,323.1918335,,0,,
31329,6.963818665,-6.601122894,1.473984833,984.8745728,325.1887817,,0,,
31395,6.907386017,-6.011648712,1.314416656,984.8745728,328.5473328,,0,,
31463,6.961124268,-7.216642914,2.112257538,984.8745728,328.5473328,,0,,
31529,8.273894348,-8.640332336,2.399061127,984.8745728,327.4269409,,0,,
31595,11.24880798,-12.13047455,2.599194946,984.8745728,327.4269409,,-0.013198853,,
31663,8.181536407,-9.266929321,0.373623047,984.8613739,327.4269409,,0,,
31728,4.048780518,-5.308411102,0.101938019,984.8613739,321.5123596,,0,,
31795,3.958518219,-4.586911469,0.872086487,984.8613739,310.8243103,,0,,
31862,4.295018463,-5.755980377,-0.12289444,984.8613739,308.6179504,,0,,
31929,5.209317169,-6.84736084,0.210761719,984.8613739,321.9936218,,0,,
31995,7.915539551,-8.836873627,-0.738115082,984.8613739,324.1211853,,0,,
32062,6.034251709,-6.797514496,2.796933746,984.8613739,327.3106689,,0,,
32128,4.154011688,-4.447102203,2.077380066,984.8613739,333.5220947,,0,,
32195,7.244335327,-8.991651764,2.434387665,984.8613739,337.2358093,,0,,
32263,5.90072937,-8.126450958,4.600682831,984.8613739,339.8460083,,0,,
32328,4.679419098,-6.475683746,4.901706848,984.8613739,346.8666687,,0,,
32395,3.785927124,-7.248227234,5.585335236,984.8613739,352.9412842,,0,,
32462,3.907324677,-5.966891785,5.894292755,984.8613739,354.1093445,,0,,
32528,1.792821808,-6.50217865,5.670807495,984.8613739,358.5595703,,-0.011672974,,
32595,2.118843842,-5.821693726,6.223458252,984.8497009,359.5635376,,0,,
32663,2.051783295,-6.029910736,8.32868042,984.8497009,358.1091614,,0,,
32728,5.067861328,-7.282805328,7.663014679,984.8497009,355.7635193,,0,,
32795,7.849227448,-15.18846542,3.515140228,984.8497009,349.918396,,0,,
32862,4.567751312,-5.755381622,2.091750183,984.8497009,349.918396,,0,,
32928,6.320456543,-8.109087067,1.5129039,984.8497009,338.1104736,,0,,
32995,6.594087524,-5.802383881,-0.533789978,984.8497009,328.8124084,,0,,
33063,3.775598602,-3.588038635,1.557511139,984.8497009,328.8124084,,0,,
33129,7.217391357,-6.891519012,0.433797913,984.8497009,327.6393738,,0,,
33195,9.943821716,-9.972861328,-0.314346313,984.8497009,324.358551,,0,,
33263,6.055507507,-5.996530151,-0.27378067,984.8497009,323.3199463,,0,,
33328,6.590794373,-6.645730133,1.445394287,984.8497009,323.3199463,,0,,
33395,6.800358582,-6.313720551,0.781225433,984.8497009,324.5799561,,0,,
33462,6.684349823,-6.36177063,0.767154694,984.8497009,326.0431824,,-0.01159668,,
33528,7.395820313,-6.68824173,1.047371979,984.8381042,327.412384,,0,,
33595,7.796087952,-7.186106415,0.88106781,984.8381042,327.412384,,0,,
33663,6.665189667,-5.885461121,0.803229675,984.8381042,327.412384,,0,,
33728,6.85439621,-6.164929962,0.600700836,984.8381042,327.412384,,0,,
33795,6.509812775,-6.181096344,0.750090179,984.8381042,326.3021545,,0,,
33863,8.110434265,-7.915988617,1.49883316,984.8381042,326.3021545,,0,,
33928,10.29214737,-8.427774353,0.527503052,984.8381042,327.8942261,,0,,
33995,10.75154205,-13.235327,-0.192350006,984.8381042,323.3186951,,0,,
34062,4.499942322,-7.220684509,0.597108307,984.8381042,317.6711121,,0,,
34129,3.728746033,-6.712191925,1.328337708,984.8381042,309.8157349,,0,,
34195,3.65180603,-5.887407074,0.820743256,984.8381042,315.0584106,,0,,
34262,2.910397797,-4.328548737,-0.215851135,984.8381042,319.3898621,,0,,
34329,5.65389267,-8.05250473,-0.360749817,984.8381042,320.5061646,,0,,
34395,7.701334991,-10.4642894,0.412691803,984.8381042,324.4881287,,-0.014953613,,
34462,6.020031281,-7.157216492,2.250569916,984.8231506,329.3362732,,0,,
34529,5.441933441,-7.489525452,2.395019531,984.8231506,332.0609436,,0,,
34595,4.959037628,-7.35166214,2.329755249,984.8231506,335.3303528,,0,,
34663,5.745951233,-8.079748077,4.179159393,984.8231506,339.5949707,,0,,
34728,2.669548645,-6.620133362,5.900130615,984.8231506,349.6608887,,0,,
34795,2.700683899,-6.900650024,5.412594452,984.8231506,353.7593994,,0,,
34862,3.29734314,-6.745273132,5.465284882,984.8231506,354.776123,,0,,
34928,2.42675354,-6.33722168,5.467230835,984.8231506,355.8587646,,0,,
34995,2.533930664,-7.494614868,6.019133148,984.8231506,355.8587646,,0,,
35063,3.050805817,-6.509663086,7.583230591,984.8231506,355.8587646,,0,,
35128,8.925489349,-14.39212143,9.158554688,984.8231506,354.7046204,,0,,
35195,2.623743896,-6.483317871,4.020040283,984.8231506,348.6078186,,0,,
35263,6.512507172,-7.453001404,2.831212463,984.8231506,341.0369263,,0,,
35329,6.715634766,-7.242239685,-1.414857788,984.8231506,325.3671265,,0,,
35395,3.76062973,-3.690874786,-1.858834534,984.8231506,321.7608032,,-0.019073486,,
35463,5.031936035,-3.682492218,-2.335144043,984.8040771,327.2742615,,0,,
35528,8.762628021,-7.834707642,-1.845512238,984.8040771,323.9613953,,0,,
35595,8.583151245,-8.842412109,3.7278479,984.8040771,328.2658997,,0,,
35663,6.206992493,-5.958509216,2.631976776,984.8040771,333.5473328,,0,,
35729,5.754932556,-4.716990967,1.025966492,984.8040771,341.3544312,,0,,
35795,7.595804443,-5.56258255,2.467618561,984.8040771,347.0528564,,0,,
35863,8.068521423,-6.707701263,2.588716736,984.8040771,347.0528564,,0,,
35929,7.69804184,-6.612050171,2.217937775,984.8040771,347.0528564,,0,,
35995,6.780300293,-6.264772339,1.435365143,984.8040771,343.4338684,,0,,
36063,6.240672455,-6.337521057,1.194965057,984.8040771,334.208313,,0,,
36129,6.390810242,-7.366631012,1.325643311,984.8040771,327.9159241,,0,,
36195,6.208190002,-6.640940094,1.368304596,984.8040771,326.1466675,,0,,
36263,6.970404968,-6.764133911,1.697170715,984.8040771,329.7157898,,0,,
36329,9.109456787,-8.452023926,1.930385742,984.8040771,333.352478,,-0.01914978,,
36395,9.692194977,-8.352181549,1.778751068,984.7849274,334.62323,,0,,
36463,10.65843567,-11.82076859,2.32496521,984.7849274,335.7789612,,0,,
36528,5.919141083,-7.61376709,0.630189514,984.7849274,332.7545471,,0,,
36595,4.185296631,-6.909481659,0.462089081,984.7849274,324.9308777,,0,,
36664,2.037413177,-4.932842102,0.228874054,984.7849274,310.0941162,,0,,
36729,0.934506683,-5.006938019,0.464035034,984.7849274,313.6770325,,0,,
36795,5.918093262,-8.061186676,0.302820282,984.7849274,318.2839966,,0,,
36863,9.753267975,-9.699529724,-0.051343231,984.7849274,327.6862488,,0,,
36928,5.803731079,-5.06411911,4.256249084,984.7849274,335.7520447,,0,,
36995,4.490511932,-6.41086853,3.065625,984.7849274,340.343689,,0,,
37063,4.901856537,-8.860075378,3.906127167,984.7849274,343.422699,,0,,
37128,5.284011841,-8.177045746,4.856500854,984.7849274,347.3119507,,0,,
37195,3.676953735,-6.400689697,4.97280899,984.7849274,350.5278625,,0,,
37263,3.05394928,-6.761140137,5.035678253,984.7849274,354.148468,,-0.021438599,,
37328,3.394042053,-6.971003723,5.523813171,984.7634888,355.1522522,,0,,
37395,2.807411957,-6.544839935,5.868546295,984.7634888,356.4011536,,0,,
37462,2.655926971,-6.003116455,6.396797791,984.7634888,357.4483032,,0,,
37529,3.617078247,-6.404282227,7.551047516,984.7634888,357.4483032,,0,,
37595,4.990621948,-9.706714783,6.443800049,984.7634888,357.4483032,,0,,
37662,5.193749542,-11.49564468,5.545368347,984.7634888,353.3982239,,0,,
37728,5.081782379,-5.402714996,2.143093414,984.7634888,344.1911926,,0,,
37795,6.173162842,-6.0224263,0.007334747,984.7634888,333.5648804,,0,,
37863,4.245321808,-3.954776001,1.139131165,984.7634888,329.6335144,,0,,
37928,5.211412811,-4.343068542,-0.296383667,984.7634888,330.7999573,,0,,
37995,8.270301819,-7.877817993,0.205522614,984.7634888,329.7608032,,0,,
38063,8.06073761,-8.15668808,3.395838318,984.7634888,331.6766052,,0,,
38128,5.651347961,-5.22204071,2.265538788,984.7634888,336.4610596,,0,,
38195,6.380332031,-5.40106842,1.722767487,984.7634888,344.8492737,,-0.024642944,,
38263,7.776628418,-6.814279633,2.671793976,984.7388458,347.6747742,,0,,
38329,7.787855072,-6.212680664,3.264112244,984.7388458,348.8859558,,0,,
38395,6.831044769,-6.332281952,2.051633606,984.7388458,345.1949463,,0,,
38462,6.795568542,-6.2891716,2.149679718,984.7388458,340.1289673,,0,,
38528,6.699767761,-6.564000092,2.128872986,984.7388458,337.2870178,,0,,
38595,6.344406738,-6.480922852,1.963616638,984.7388458,336.1288757,,0,,
38662,6.659651184,-7.025340729,1.780397644,984.7388458,337.3502808,,0,,
38729,8.06657547,-8.457861786,2.264940033,984.7388458,338.5896606,,0,,
38795,10.36265076,-10.03243744,2.992726593,984.7388458,339.8182068,,0,,
38864,10.69136719,-12.06296494,1.155147858,984.7388458,339.8182068,,0,,
38928,5.334606628,-6.836583252,0.417631531,984.7388458,336.9595032,,0,,
38995,2.737357635,-4.219425659,0.125439148,984.7388458,319.2354431,,0,,
39063,1.274449768,-4.780908051,0.59905426,984.7388458,309.7440186,,0,,
39128,3.615132294,-6.804699554,0.84125061,984.7388458,312.5975037,,-0.01914978,,
39195,7.966583405,-9.815688171,1.015937347,984.719696,319.3743591,,0,,
39263,6.271807709,-6.425088959,1.477727051,984.719696,330.4507141,,0,,
39329,7.522906036,-6.9222052,1.850901031,984.719696,335.2987976,,0,,
39395,5.273084564,-6.832691345,3.12759613,984.719696,339.1713562,,0,,
39462,5.849086761,-9.168284454,3.833677826,984.719696,342.3596802,,0,,
39528,4.428840179,-7.209607544,5.996230774,984.719696,347.0614014,,0,,
39595,3.519930267,-6.114035797,6.331683197,984.719696,353.1209717,,0,,
39662,3.35347641,-6.319558411,5.55210434,984.719696,355.5434265,,0,,
39728,1.709594879,-5.594915314,5.601501617,984.719696,212.900177,,0,,
39795,1.268312531,-5.676345978,6.787335663,984.719696,212.900177,,0,,
39861,2.449955292,-5.421126709,7.403753815,984.719696,214.2444611,,0,,
39928,2.553539886,-5.777984619,9.686207428,984.719696,3.095505238,,0,,
39995,3.51379303,-10.59287201,6.1710672,984.719696,1.272706032,,0,,
40063,3.936963043,-5.730383606,4.265978851,984.719696,355.7149048,,-0.017242432,,
40128,4.019591217,-4.866829376,3.120860138,984.7024536,347.6826172,,0,,
40195,7.697443085,-11.04642883,-0.295335846,984.7024536,333.9728088,,0,,
40263,4.322112122,-3.541186066,-0.898132324,984.7024536,331.8709106,,0,,
40329,3.671864319,-4.100722504,-0.119002533,984.7024536,333.9102783,,0,,
40395,8.195008392,-9.015152893,0.446671143,984.7024536,327.4637756,,0,,
40463,8.20114563,-8.666078796,1.554068298,984.7024536,329.3049927,,0,,
40529,5.296436005,-4.92954895,1.621577911,984.7024536,333.8143005,,0,,
40595,6.224356384,-5.461842041,1.445244598,984.7024536,338.2470093,,0,,
40662,7.988587646,-6.82745224,1.913021851,984.7024536,338.2470093,,0,,
40728,7.504644012,-6.409521332,1.77740387,984.7024536,339.3120117,,0,,
40795,6.900350647,-6.686445465,1.858235779,984.7024536,339.3120117,,0,,
40862,6.508615265,-6.555617523,1.941911774,984.7024536,338.1636047,,0,,
40928,6.90813446,-6.582112427,1.691781921,984.7024536,338.1636047,,0,,
40995,6.422394562,-6.442303162,1.30229187,984.7024536,338.1636047,,-0.014038086,,
41062,6.996899872,-7.655230865,1.734293518,984.6884155,333.7497864,,0,,
41128,7.679630127,-8.591384125,2.056872711,984.6884155,332.4620972,,0,,
41195,11.05990082,-11.09163483,2.0371138,984.6884155,329.6322327,,0,,
41263,9.05182663,-11.1000174,0.2667453,984.6884155,328.575531,,0,,
41328,3.848047943,-6.217171326,0.343086548,984.6884155,319.1640625,,0,,
41395,3.588787079,-6.099515991,0.339044952,984.6884155,312.9102783,,0,,
41463,2.53797226,-3.938160553,0.714763641,984.6884155,319.4128113,,0,,
41528,4.311184845,-6.21193222,0.584833832,984.6884155,323.5574646,,0,,
41595,7.360344086,-9.846823425,0.114212494,984.6884155,324.7226868,,0,,
41663,6.237978058,-8.224796448,0.947679291,984.6884155,331.7139587,,0,,
41728,5.063220978,-6.263724518,2.241588593,984.6884155,336.3831787,,0,,
41795,6.802753601,-7.381599884,2.675236816,984.6884155,341.0604248,,0,,
41863,6.405629425,-7.867190094,2.799179077,984.6884155,342.4102783,,0,,
41928,6.491999817,-7.983348541,3.104993134,984.6884155,344.140564,,-0.01373291,,
41995,4.070036316,-7.006929016,4.007616119,984.6746826,348.3239441,,0,,
42062,3.167113953,-6.968009949,4.727618866,984.6746826,354.4386597,,0,,
42128,3.786076813,-7.487729187,4.51655777,984.6746826,357.1713257,,0,,
42195,3.208577728,-7.158713379,4.647385712,984.6746826,358.370636,,0,,
42262,2.985691223,-7.309300232,5.242847443,984.6746826,0.046880722,,0,,
42328,2.723436584,-7.351512451,5.896538086,984.6746826,0.046880722,,0,,
42395,4.40893158,-7.133865051,9.070687408,984.6746826,0.046880722,,0,,
42463,4.637655945,-10.61757065,4.632716217,984.6746826,0.046880722,,0,,
42528,5.436844025,-10.46578629,3.799698486,984.6746826,348.4086304,,0,,
42595,5.238207092,-5.740113373,0.837658081,984.6746826,336.6003723,,0,,
42663,6.829398193,-6.84152298,-0.860710144,984.6746826,325.9101868,,0,,
42728,2.519710236,-2.4923172,-0.435743866,984.6746826,325.9101868,,0,,
42795,6.270610199,-5.920338593,-0.882115631,984.6746826,325.9101868,,0,,
42863,10.40082138,-9.77841568,1.587448883,984.6746826,327.3007202,,0,,
42928,7.212301941,-6.933282166,2.06525528,984.6746826,333.3725891,,-0.014038086,,
42995,5.840704193,-4.592449951,1.832489319,984.6606445,338.96521,,0,,
43062,7.3084021,-6.101312256,1.433568878,984.6606445,342.4856262,,0,,
43128,8.29829361,-7.864346008,2.519111481,984.6606445,342.4856262,,0,,
43195,6.642736359,-6.317163391,1.787582703,984.6606445,340.938446,,0,,
43262,6.514004059,-6.314768372,1.574425964,984.6606445,337.6297913,,0,,
43328,6.735094299,-6.756948853,1.882784729,984.6606445,335.2460938,,0,,
43395,6.690786438,-6.634503479,1.734742584,984.6606445,333.5103455,,0,,
43463,6.621929626,-6.325246582,1.525627441,984.6606445,333.5103455,,0,,
43528,6.771768036,-6.061794434,1.384321289,984.6606445,333.5103455,,0,,
43595,8.890761566,-8.247100067,1.975292358,984.6606445,334.8863525,,0,,
43663,10.74390793,-10.08437943,2.198478241,984.6606445,336.355957,,0,,
43728,10.11596375,-12.28166016,0.903521118,984.6606445,333.9942017,,0,,
43795,3.957769775,-5.738466797,0.325423279,984.6606445,324.9344482,,0,,
43862,3.307222595,-6.33018631,1.407373352,984.6606445,312.2705383,,-0.014648438,,
43928,3.119812317,-6.697372742,0.873882751,984.6459961,315.818573,,0,,
43995,4.342469788,-6.151308289,-0.096549225,984.6459961,316.9314575,,0,,
44062,6.409072266,-8.192463684,1.153351593,984.6459961,320.1252136,,0,,
44128,7.733218689,-7.828121338,2.002386017,984.6459961,324.6749878,,0,,
44195,5.996380463,-6.111042023,3.465293884,984.6459961,331.0761719,,0,,
44263,4.480333099,-6.71279068,3.442840576,984.6459961,334.6730652,,0,,
44328,3.785478058,-7.06845108,5.687572632,984.6459961,342.4064636,,0,,
44395,3.799099731,-6.252797241,7.024891663,984.6459961,347.0482483,,0,,
44463,3.819008331,-6.294560394,5.638325043,984.6459961,347.0482483,,0,,
44528,3.748654633,-6.321803741,6.160139923,984.6459961,351.2000427,,0,,
44595,3.103945313,-6.431226196,6.203699341,984.6459961,353.1056519,,0,,
44663,2.574645996,-6.376290436,6.748416595,984.6459961,354.9790344,,0,,
44728,2.905158691,-6.108647003,5.916596375,984.6459961,355.9953613,,0,,
44795,1.635948029,-6.597680054,6.022276611,984.6459961,355.9953613,,-0.011138916,,
44861,3.602558441,-7.620353394,7.689659271,984.6348572,354.5143127,,0,,
44928,6.132896576,-8.812174988,7.458240509,984.6348572,351.0803528,,0,,
44995,3.563639374,-7.227869568,5.96973587,984.6348572,349.9247742,,0,,
45063,4.553680573,-8.634494476,3.561244354,984.6348572,344.6292419,,0,,
45128,5.839806061,-6.924450531,1.564696198,984.6348572,333.0774841,,0,,
45195,7.451205139,-6.736441498,-0.490829315,984.6348572,327.1562195,,0,,
45262,4.88045105,-4.511618042,0.940643921,984.6348572,327.1562195,,0,,
45328,5.100792847,-4.847220154,-0.798888702,984.6348572,321.8484497,,0,,
45395,8.035140839,-8.9991362,0.764759674,984.6348572,319.7639465,,0,,
45463,8.308322754,-8.874295807,3.081342316,984.6348572,324.2703552,,0,,
45528,5.778283997,-5.692063293,2.118694153,984.6348572,333.427063,,0,,
45595,6.352938995,-5.662574615,1.890568542,984.6348572,339.0125427,,0,,
45663,7.464078369,-6.062093811,2.595602417,984.6348572,342.6741028,,0,,
45728,6.531517639,-6.40622818,2.437830505,984.6348572,341.0011292,,-0.009613037,,
45795,7.318281555,-7.104376373,2.063758392,984.6252441,339.6770935,,0,,
45862,6.597230988,-6.535708923,1.918710022,984.6252441,339.6770935,,0,,
45928,6.306685181,-6.273454285,1.625320129,984.6252441,338.156311,,0,,
45995,7.153474274,-7.656877441,1.960772552,984.6252441,334.9783325,,0,,
46063,8.122858429,-8.198301544,2.074386292,984.6252441,331.7355652,,0,,
46128,9.976453857,-12.30605942,1.655856628,984.6252441,326.4405212,,0,,
46195,6.122418365,-9.808353424,-0.201181641,984.6252441,314.6870422,,0,,
46262,2.104324036,-5.763315125,-0.916394348,984.6252441,311.8306885,,0,,
46328,3.560196533,-5.739364929,0.841849365,984.6252441,319.1667786,,0,,
46395,4.40653656,-5.949976959,0.56866745,984.6252441,326.7138062,,0,,
46462,6.727609863,-8.874146118,1.433419189,984.6252441,331.1593628,,0,,
46528,6.981332245,-8.893755341,2.329455872,984.6252441,336.8232727,,0,,
46595,4.491559753,-6.838828583,3.520079956,984.6252441,338.037384,,0,,
46663,5.241051178,-6.569688263,2.270029449,984.6252441,338.037384,,-0.00869751,,
46728,4.965474243,-7.985444183,3.60390564,984.6165466,341.3191833,,0,,
46795,4.470303955,-7.474855957,5.341043243,984.6165466,349.1196289,,0,,
46862,2.985092468,-6.118676147,6.624773712,984.6165466,353.6810913,,0,,
46928,2.512974243,-6.690786438,5.304219818,984.6165466,355.1839294,,0,,
46995,2.821333008,-6.126459961,5.617967377,984.6165466,356.311676,,0,,
47063,2.525548096,-6.624025269,6.377188568,984.6165466,357.378479,,0,,
47128,2.304607544,-6.344556427,6.666087799,984.6165466,358.4555969,,0,,
47195,2.776875458,-6.494843903,7.595355377,984.6165466,358.4555969,,0,,
47262,4.344266052,-9.909692688,6.249653778,984.6165466,357.1568298,,0,,
47328,5.186564484,-8.465046844,4.146377563,984.6165466,353.3811035,,0,,
47395,3.471281433,-5.982010345,1.95403656,984.6165466,342.1043396,,0,,
47463,4.690795441,-10.2878064,1.711540833,984.6165466,332.5999756,,0,,
47528,7.922724609,-5.032385101,-1.386865997,984.6165466,325.2707825,,0,,
47595,4.184099121,-3.432661743,0.953966217,984.6165466,328.0891113,,-0.012130737,,
47662,5.431604919,-4.630919952,-0.250578918,984.6044159,326.148407,,0,,
47728,8.979676666,-9.238638153,0.585582275,984.6044159,323.2510986,,0,,
47795,7.930209045,-7.402256927,1.313518524,984.6044159,326.0209961,,0,,
47862,5.412594452,-4.978048096,2.313439178,984.6044159,331.8380737,,0,,
47928,6.88478302,-6.292165375,1.441951447,984.6044159,337.3721924,,0,,
47995,7.682474213,-7.670349426,1.964365082,984.6044159,338.5606689,,0,,
48062,6.140231323,-6.473438416,1.562750244,984.6044159,338.5606689,,0,,
48128,6.214476929,-6.75844574,1.169218597,984.6044159,337.1945496,,0,,
48194,6.981481934,-7.126380615,1.894759827,984.6044159,335.6673889,,0,,
48263,6.978039093,-6.135291595,1.591640167,984.6044159,335.6673889,,0,,
48328,7.65702713,-5.999972992,1.643731842,984.6044159,336.8905945,,0,,
48395,6.868766327,-6.843618622,1.54448822,984.6044159,335.5968323,,0,,
48462,7.915240173,-8.260721741,1.811981964,984.6044159,335.5968323,,0,,
48528,10.31864227,-10.80318466,2.232906647,984.6044159,334.074646,,-0.013504028,,
48595,10.43180695,-12.52550308,0.753832397,984.5909119,329.3752136,,0,,
48662,4.419559479,-6.992109833,0.011376343,984.5909119,322.3406067,,0,,
48728,1.369202728,-5.073399811,-1.208437042,984.5909119,302.3693848,,0,,
48795,1.970801697,-4.162693634,0.871038666,984.5909119,301.5834961,,0,,
48863,4.410877533,-5.956114197,0.762065277,984.5909119,308.2677307,,0,,
48928,9.330846405,-10.91575058,0.3264711,984.5909119,318.4270325,,0,,
48995,6.177204437,-5.853577423,-0.060623932,984.5909119,325.4631653,,0,,
49063,5.990392914,-7.970175934,1.658551025,984.5909119,326.6195374,,0,,
49128,3.99234787,-6.963818665,2.238295441,984.5909119,328.0484619,,0,,
49195,6.175108795,-10.01552261,3.559298401,984.5909119,331.9064331,,0,,
49262,4.609664154,-7.699089661,6.138435059,984.5909119,336.5670166,,0,,
49328,2.315385132,-5.799240417,5.547763367,984.5909119,341.9129944,,0,,
49395,2.107467499,-5.94758194,6.184090118,984.5909119,201.2252655,,0,,
49463,2.084116058,-5.3203862,6.427034912,984.5909119,199.8058319,,0,,
49528,1.29884903,-5.636229401,6.666087799,984.5909119,198.4720154,,-0.01449585,,
49595,0.616268463,-5.210514679,7.033573608,984.576416,198.4720154,,0,,
49662,0.779578857,-6.210734711,8.410260773,984.576416,349.5606995,,0,,
49728,6.272107086,-12.25112366,10.94763428,984.576416,347.7193604,,0,,
49795,-0.372874603,-9.225016479,3.023712158,984.576416,345.9899292,,0,,
49861,5.392685852,-7.223229218,3.040926361,984.576416,341.9852905,,0,,
49928,5.335953827,-9.98318985,0.53004776,984.576416,322.4048462,,0,,
49995,5.818101196,-5.027445374,-2.414329376,984.576416,314.4723206,,0,,
50063,2.169738007,-2.254012756,0.301473083,984.576416,319.5934753,,0,,
50128,5.838009796,-5.871689758,0.39667511,984.576416,321.5030823,,0,,
50195,10.50111282,-10.67909271,0.519120483,984.576416,312.3618774,,0,,
50263,5.82004715,-5.580545197,0.967288513,984.576416,313.4335938,,0,,
50328,5.465883636,-5.221891022,1.598825226,984.576416,315.9865723,,0,,
50395,7.235653381,-7.37621109,0.983754272,984.576416,315.9865723,,0,,
50462,6.81921936,-6.871610413,1.948797455,984.576416,314.6304626,,-0.016479492,,
50527,6.776558075,-6.706503754,1.566492462,984.5599365,314.6304626,,0,,
50595,6.595285034,-6.586154022,1.475631409,984.5599365,314.6304626,,0,,
50662,6.789131927,-6.599476318,1.83697998,984.5599365,315.7051697,,0,,
50728,7.162006531,-5.724396057,3.829785919,984.5599365,315.7051697,,0,,
50795,7.427853699,-7.275919647,1.526076508,984.5599365,309.1007996,,0,,
50863,9.293573914,-9.117989044,1.444346466,984.5599365,306.068512,,0,,
50928,8.152945862,-9.12083313,2.066901855,984.5599365,302.6637268,,0,,
50995,3.445385284,-4.947661285,-0.097896423,984.5599365,296.0061646,,0,,
51063,4.27900177,-6.143225098,-0.126786346,984.5599365,287.4613647,,0,,
51128,8.553213501,-12.42715759,0.675994263,984.5599365,273.4699707,,0,,
51195,4.474495239,-6.173611908,0.791853333,984.5599365,272.946228,,0,,
51263,7.128027191,-5.789660339,2.888692932,984.5599365,277.0153198,,0,,
51328,6.228547668,-6.094426575,4.738695831,984.5599365,284.7170715,,0,,
51395,5.345533905,-5.861361237,3.153492279,984.5599365,281.6200256,,-0.016403198,,
51463,6.890770569,-7.662266235,2.149530029,984.5435333,277.7459106,,0,,
51527,6.804998932,-6.299350433,3.198847961,984.5435333,278.1167297,,0,,
51595,7.301965485,-7.758516083,5.577551422,984.5435333,282.8517151,,0,,
51663,6.916666718,-9.095535736,1.112636261,984.5435333,282.8517151,,0,,
51728,5.420378265,-7.630981293,0.80622345,984.5435333,270.8937378,,0,,
51795,5.808072052,-5.423821106,1.453776855,984.5435333,263.6443787,,0,,
51863,8.608448639,-8.659642181,0.361647949,984.5435333,263.6443787,,0,,
