relative_time,AccX,AccY,AccZ,LinearAccelerometerSensor,BarometerSensor,CompassSensor
16824,4.543501739501953,-2.9297076416015626,-3.587439880371094,5.26963200342268,985.5842590332031,56.84121322631836
16891,4.351451110839844,6.439608764648438,-0.3975732421875,3.4384214472840573,985.5842590332031,55.522518157958984
16958,-1.1816427612304687,3.422333221435547,-1.1538006591796877,1.4111423699549044,985.5842590332031,55.522518157958984
17024,2.8075616455078127,-15.36405029296875,-6.24860595703125,5.450546422937412,985.5506134033203,61.36134719848633
17091,-7.294930114746094,-18.114131469726562,0.43005569458007814,3.3788800302595194,985.5506134033203,67.96611022949219
17158,1.864373016357422,-17.387692108154297,4.043691101074219,1.8012152694352817,985.5506134033203,61.29298782348633
17224,-6.859186248779297,-6.76877426147461,1.9543359375,3.0982294828176915,985.5506134033203,57.684146881103516
17291,-8.236771545410157,4.932842102050781,5.212310943603516,3.761487510491824,985.5506134033203,57.15806198120117
17357,1.9851718139648438,-8.457562408447266,3.3673974609375,2.953960792311414,985.5506134033203,53.618751525878906
17424,-3.10155029296875,-56.00259201049805,-2.2397923278808594,13.029982784668267,985.5506134033203,58.21775817871094
17491,-4.854854278564454,-9.896071014404297,2.1942869567871095,8.34707577169633,985.5506134033203,59.54421615600586
17558,5.661227416992188,-0.026943969726562503,-7.399712219238282,5.588558011334428,985.5506134033203,53.930274963378906
17624,6.964567108154297,12.864398345947267,-0.7063810729980469,4.57987509196461,985.5506134033203,59.69227981567383
17691,4.9846343994140625,-5.816005554199219,-11.940968627929688,4.4022107468336795,985.5506134033203,57.34227752685547
17758,-15.382162628173829,-35.78548370361328,-2.1073178100585936,10.396604014121456,985.5506134033203,63.37489700317383
17824,-5.329367523193359,-4.089795227050781,4.482877807617188,6.031835811139386,985.5506134033203,59.07729721069336
17891,-6.4322740173339845,2.865042114257813,5.521717529296875,3.234619957006633,985.5506134033203,54.336891174316406
17958,2.066602478027344,-9.105115814208984,4.1728724670410156,3.06656595319327,985.5033874511719,55.39348220825195
18024,-2.930456085205078,-37.982015991210936,-5.539680175781251,8.185674210083565,985.5033874511719,55.39348220825195
18091,-5.304668884277344,-8.45396987915039,0.26300308227539065,5.5570809968963,985.5033874511719,56.11077880859375
18158,5.182672576904297,-0.09445358276367188,-2.740950164794922,7.977868325345338,985.5033874511719,51.612876892089844
18224,4.92221420288086,6.699468383789063,0.7514373779296876,4.3723251968354155,985.5033874511719,49.645263671875
18291,-0.7095245361328125,1.6067587280273439,-0.7849676513671875,1.1216544789610714,985.5033874511719,55.171424865722656
18358,-6.236630859375,-49.6677653503418,-1.3531860351562501,12.987694790483934,985.5033874511719,60.579341888427734
18424,-4.98927474975586,-15.832575988769532,0.44682083129882816,5.254964744506239,985.5033874511719,67.186279296875
18491,3.9740858459472657,-12.498259735107423,18.8055436706543,5.61258678753236,985.5033874511719,57.891056060791016
18558,-7.765102386474609,-4.473896484375,1.00830322265625,4.781934718959317,985.5033874511719,54.3868408203125
18624,-7.062313842773438,1.9561322021484375,4.230352935791016,2.2819187453830456,985.5033874511719,59.7437629699707
18691,0.7812254333496094,-7.250472564697266,2.022593994140625,2.6045967304372204,985.5033874511719,52.36518859863281
18758,-3.271297302246094,-48.59704193115235,4.8069538879394536,10.800242108903092,985.5033874511719,58.356483459472656
18824,-10.205776977539063,-13.15195037841797,1.8818865966796876,6.472919008061008,985.5033874511719,58.20966339111328
18891,4.91502914428711,-4.546345825195313,-6.318959655761719,5.426449763048558,985.4539489746094,49.3328857421875
18958,6.686595153808594,11.056607666015626,6.453080749511719,5.645827177754657,985.4539489746094,49.3328857421875
19024,-1.3332774353027343,3.6778518676757814,-3.3691937255859377,2.544709493286057,985.4539489746094,52.281864166259766
19091,4.006119232177735,-22.25781463623047,0.0724493408203125,6.7186576626473595,985.4539489746094,58.014286041259766
19158,-10.003098449707032,-21.93748077392578,-0.028141479492187503,3.636533468559206,985.4539489746094,63.41341018676758
19224,-0.32587234497070316,-12.373718719482422,9.13415542602539,2.9281256167035457,985.4539489746094,55.5075569152832
19291,-4.1656874084472655,-4.6511279296875,3.088227996826172,3.4846104382489864,985.4539489746094,54.3745002746582
19358,-6.432423706054688,0.9077124023437501,1.7537530517578126,2.395220790661121,985.4539489746094,58.66487503051758
19424,2.08606201171875,-0.9970765686035157,5.066065063476563,2.0921593871076176,985.4539489746094,54.010292053222656
19491,-4.6571154785156255,-29.133766021728515,-1.9248472595214845,7.734695674336498,985.4539489746094,57.30235290527344
19558,-9.573192443847656,-15.08428207397461,5.599256286621094,2.678509421402786,985.4539489746094,60.47255325317383
19624,4.1604483032226565,-5.838309173583984,-4.304897918701172,4.578325495723592,985.4539489746094,52.6541862487793
19691,3.918102264404297,4.025578765869141,-1.7083973693847656,3.2251352094815995,985.4539489746094,47.700927734375
19758,0.4331991577148438,9.275162200927735,0.42541534423828126,2.2796296808199292,985.4539489746094,47.700927734375
19824,2.548600158691406,-7.97346908569336,-4.222419433593751,4.056213518913809,985.4083251953125,53.50712585449219
19891,-7.226821746826173,-34.78421585083008,-3.4486784362792973,8.007063972757697,985.4083251953125,60.80525588989258
19968,0.9681866455078125,-16.046630859375,8.051606597900392,4.290663472546189,985.4083251953125,53.336936950683594
20024,-4.746030578613282,-6.846313018798829,2.792293395996094,3.2292948881839663,985.4083251953125,51.24506378173828
20091,-6.516997833251954,-1.986668701171875,1.3575270080566406,2.1471919038689724,985.4083251953125,55.07331466674805
20158,-0.512384490966797,4.855752410888672,6.061195678710938,2.775133020132789,985.4083251953125,51.33847427368164
20224,-3.7726048278808597,-14.02328842163086,-3.613485717773438,4.718844917556566,985.4083251953125,51.33847427368164
20291,-6.348148956298829,-26.325156555175784,10.030192108154298,5.078301025238671,985.4083251953125,58.7759895324707
20357,-0.7075785827636719,-11.95548843383789,-1.7070501708984376,3.6009322050359294,985.4083251953125,53.15472412109375
20424,2.9089009094238283,-1.3979429626464845,-3.4852024841308595,3.6356290745062414,985.4083251953125,43.301109313964844
20491,3.5343003845214844,6.472989349365235,1.7959652709960938,3.0212866864225565,985.4083251953125,37.47139358520508
20558,-0.3549119567871094,3.50630859375,0.8774752807617188,0.8596699878434986,985.4083251953125,37.47139358520508
20624,-6.6523164367675784,-45.99485321044922,-1.543440399169922,12.529137020487175,985.4083251953125,48.26036834716797
20691,-3.726500701904297,-11.146570587158203,-0.3656895446777344,5.624525233597711,985.4083251953125,48.78572463989258
20758,6.587501220703126,-4.812492370605469,1.4199472045898438,4.0221558771311505,985.3585815429688,43.53489685058594
20824,-2.341131591796875,-8.938961334228516,0.9764195251464844,1.5954180155507525,985.3585815429688,35.53776168823242
20891,-2.015558624267578,-3.4552647399902345,-2.305355987548828,1.5668951692669089,985.3585815429688,35.53776168823242
20958,3.010240173339844,-12.609927520751954,-1.5811619567871094,2.29043688531266,985.3585815429688,31.626529693603516
21024,-2.980302429199219,-12.70078857421875,-0.12663665771484375,1.3560808447054078,985.3585815429688,30.53502655029297
21091,-0.3555107116699219,-14.026581573486329,1.0138417053222657,0.6387587691760318,985.3585815429688,26.74753189086914
21158,-4.738995208740235,-8.440048828125,1.4635066223144533,1.592458507225016,985.3585815429688,23.15924072265625
21224,-0.250279541015625,-15.543078002929688,-3.3584161376953126,2.0634746846449668,985.3585815429688,15.362768173217773
21291,3.8467007446289063,-11.832144927978517,-2.0378622436523437,1.472149780845011,985.3585815429688,3.8170976638793945
21358,0.9925859069824219,-8.90752670288086,-1.4925462341308595,1.4545909396968173,985.3585815429688,354.721923828125
21424,0.5774990844726563,-7.2652917480468755,-1.4868580627441408,0.7836460416441638,985.3585815429688,350.68927001953125
21491,4.236041107177734,-5.03238510131836,-2.7654991149902344,1.160255210046632,985.3585815429688,344.8012390136719
21558,3.550017700195313,-5.827830963134766,4.814288635253907,1.7776732778516917,985.3585815429688,337.74310302734375
21624,-7.405101013183594,-19.442918243408204,1.9040405273437502,4.37399452713773,985.3585815429688,331.9410400390625
21691,-3.6229161071777347,-5.755680999755859,1.3684542846679688,2.7356373337840783,985.3156280517578,347.3134460449219
21758,-0.5671705627441407,-20.28910858154297,0.05134323120117188,3.1070049784528213,985.3156280517578,342.77154541015625
21824,5.719456329345704,-3.6443215942382814,-7.529043273925781,4.275100548093103,985.3156280517578,336.3699951171875
21891,-0.43604324340820316,-12.725786590576172,-0.19085311889648438,2.5594858862741656,985.3156280517578,352.88623046875
21958,-1.5522720336914064,-9.56136703491211,0.31210098266601566,0.7151323107762861,985.3156280517578,339.7528991699219
22024,4.162843322753907,-9.413923645019532,-1.3389656066894533,1.353859416927079,985.3156280517578,340.8399658203125
22091,-2.335293731689453,-9.321266326904297,0.4002676391601563,1.3193292966577206,985.3156280517578,339.81121826171875
22158,-2.629282379150391,-10.248887329101564,0.6912625122070313,0.5223374317037687,985.3156280517578,339.81121826171875
22224,-1.6590000915527345,-11.219019927978517,2.189796295166016,0.5489290683887846,985.3156280517578,338.51361083984375
22291,-5.074597320556641,-12.41188934326172,2.5530908203125002,0.9800479077393,985.3156280517578,331.8395080566406
22358,2.0212467956542968,-18.149757385253906,-4.137845306396485,2.812708234325467,985.3156280517578,320.49920654296875
22424,2.4960594177246094,-7.795040130615234,1.2002041625976563,2.4349657189548353,985.3156280517578,311.7190246582031
22491,-0.11765533447265626,-8.596323852539063,-0.7586224365234375,0.6861110520990822,985.3156280517578,307.7943115234375
22558,1.5612533569335938,-7.771239624023438,-2.894231414794922,0.7281654228786617,985.3156280517578,299.1575012207031
22624,3.979025573730469,-2.6336233520507815,-1.411864013671875,1.5330583106048699,985.2715301513672,298.01611328125
22691,3.320544891357422,-7.424111480712891,5.962850189208985,2.0837097888426515,985.2715301513672,296.7439880371094
22758,-6.735543365478516,-16.862584075927735,3.3823663330078126,4.184706724948974,985.2715301513672,295.0965881347656
22824,1.1018586730957032,-17.672400054931643,-0.8921447753906251,1.7549213805775923,985.2715301513672,308.02423095703125
22891,1.6675323486328126,-2.9753627014160156,0.5643264770507813,3.6387714947436884,985.2715301513672,309.21575927734375
22958,3.066822509765625,-13.598621520996094,-6.049220581054688,2.25536332698979,985.2715301513672,311.5415954589844
23024,-2.38304443359375,-9.437275085449219,3.458258514404297,2.4510517794943727,985.2715301513672,307.5583190917969
23091,1.0678793334960939,-8.763226776123048,-1.5745756530761719,0.9521197668106622,985.2715301513672,299.2084655761719
23158,1.2605287170410158,-8.224796447753906,0.3480262756347656,0.5425525994038971,985.2715301513672,294.90765380859375
23224,-2.912044372558594,-10.552605743408204,-0.4207749938964844,1.2987611695715793,985.2715301513672,293.11773681640625
23291,-2.3102957153320314,-12.089759216308595,1.0903326416015626,0.6426249294949031,985.2715301513672,291.45458984375
23357,-4.8455735778808595,-14.107413482666017,3.1491513061523437,1.1878871762393888,985.2715301513672,282.4545593261719
23424,0.5459147644042969,-16.576079864501953,-4.010310516357422,2.1983544033149642,985.2715301513672,277.5406494140625
23491,1.9161653137207033,-9.435628509521484,1.7066011047363283,2.0061368679965494,985.2715301513672,263.1916198730469
23558,-0.7656578063964844,-9.237889709472658,-2.3369403076171875,1.0159747144521962,985.2375793457031,253.5836944580078
23624,2.1833596801757813,-8.511300659179687,-3.982318725585938,0.9044627771845729,985.2375793457031,247.55355834960938
23691,4.577331390380859,-2.895428924560547,-0.8921447753906251,1.7705868155432951,985.2375793457031,243.89256286621094
23758,4.252806243896485,-9.004974060058593,3.913312225341797,2.100886767702239,985.2375793457031,239.95899963378906
23824,-7.739655303955079,-16.29945510864258,2.6171575927734376,3.6568816518375415,985.2375793457031,236.83302307128906
23891,-3.675905914306641,-16.982634429931643,-1.6494200134277344,1.361908423461249,985.2375793457031,255.1585235595703
23958,3.337310028076172,-3.2915052795410156,-1.052611083984375,3.726381249158634,985.2375793457031,250.0320587158203
24024,11.48456771850586,-8.0424755859375,-3.7318894958496096,2.616726441751472,985.2375793457031,256.1836242675781
24091,-5.565276947021484,-9.139544219970704,4.194277954101563,4.079370391560016,985.2375793457031,254.4258575439453
24158,2.954406280517578,-9.18489990234375,-0.5873785400390625,1.4327571380874509,985.2375793457031,245.7791290283203
24224,2.8663893127441407,-9.341474304199219,-1.1247610473632812,0.432367311268511,985.2375793457031,246.93080139160156
24291,-3.0289512634277345,-9.263037414550782,-0.004640350341796875,1.4172606274411483,985.2375793457031,246.93080139160156
24358,-3.6730618286132812,-12.940889282226562,0.30895751953125,1.0593807642686668,985.2375793457031,248.3618927001953
24424,-3.7973034667968752,-12.457993469238282,2.601140899658203,0.635096333451958,985.2375793457031,243.9044952392578
24491,1.9392173767089844,-16.128660278320314,-1.6256195068359376,1.9122975578768173,985.2375793457031,236.95643615722656
24558,6.800059204101563,-10.22867935180664,0.113763427734375,2.0058683015942274,985.2104187011719,223.47817993164062
24624,1.1105406188964844,-6.864724731445313,-1.3045372009277345,1.5746075120091951,985.2104187011719,223.47817993164062
24691,-0.52929931640625,-7.067403259277344,-1.9712507629394531,0.7489018926686606,985.2104187011719,219.31443786621094
24758,5.810467071533203,-2.1607566833496095,-2.0290306091308596,1.915694367862543,985.2104187011719,217.01829528808594
24824,4.0724313354492185,-5.045108642578125,1.7562977600097658,1.01315863039269,985.2104187011719,217.01829528808594
24891,-11.124716033935547,-22.90641586303711,3.3082704162597656,5.984359146539056,985.2104187011719,218.7305908203125
24968,4.379442901611329,-14.304703216552735,-3.344046020507813,3.4389275288239434,985.2104187011719,233.85128784179688
25025,2.505340118408203,-5.9056690979003905,-0.34623001098632816,2.152490439444375,985.2104187011719,230.45677185058594
25091,3.592678985595703,-7.001240844726563,-5.459896087646484,1.359742620957694,985.2104187011719,236.10308837890625
25158,-3.5486705017089846,-10.709778900146485,5.037773895263672,2.977366955666176,985.2104187011719,234.0150604248047
25224,0.5457650756835938,-8.854087829589844,0.20103195190429687,0.9104870081097693,985.2104187011719,230.1558074951172
25291,2.9136909484863285,-8.776549072265626,-0.6845265197753907,0.8383486063824444,985.2104187011719,233.7173614501953
25358,-3.500321044921875,-10.575059051513673,1.2816348266601563,1.5332549607261294,985.2104187011719,233.7173614501953
25424,-4.618645477294922,-11.749067687988282,0.06077362060546875,0.8430819001639974,985.2104187011719,233.7173614501953
25491,-4.005969543457032,-12.869038696289063,2.508483581542969,0.6326467621065122,985.1984405517578,230.03724670410156
25558,3.2936009216308597,-19.160455627441408,-6.4809228515625,3.236647865377564,985.1984405517578,221.28109741210938
25624,3.520529022216797,-7.583679656982422,-0.5851332092285156,2.466383664934307,985.1984405517578,212.6752471923828
25691,-0.2549198913574219,-6.380930786132812,-0.5128335571289063,1.6892390290636208,985.1984405517578,214.03121948242188
25757,0.7337741088867188,-7.1771250915527345,-3.3156051635742188,0.6470051867720631,985.1984405517578,209.64564514160156
25824,5.539979553222657,-0.610580291748047,-1.6994160461425782,1.9852955006688766,985.1984405517578,209.64564514160156
25891,1.8446141052246094,-9.526040496826173,5.9426422119140625,2.6967094949383803,985.1984405517578,212.1671905517578
25958,-11.48935775756836,-18.311570892333986,5.431455230712891,4.386822654416825,985.1984405517578,220.8002166748047
26024,4.754263458251954,-13.092673645019532,0.8650511169433595,3.7159950776272024,985.1984405517578,229.14004516601562
26091,2.5773403930664065,-6.985673217773438,-1.543739776611328,1.7344930052349568,985.1984405517578,223.66392517089844
26158,3.8038897705078125,-7.72678207397461,-5.212610321044922,1.0861539736319636,985.1984405517578,233.16539001464844
26224,-3.5570530700683594,-9.79083984375,3.8381684875488284,2.7057332762804736,985.1984405517578,233.59593200683594
26291,0.34518218994140626,-9.384584655761719,0.14190490722656252,0.6834223592741534,985.1984405517578,228.40805053710938
26357,1.6886384582519531,-8.208480377197265,-0.6439608764648438,0.6300355193634873,985.1984405517578,232.6117706298828
26424,-2.917283477783203,-10.555000762939454,0.8948391723632813,1.1952504631750482,985.1932525634766,232.6117706298828
26491,-3.8642143249511722,-11.964918823242188,-0.017064514160156252,0.7065652531194417,985.1932525634766,233.7053680419922
26558,-4.461322631835937,-13.262570343017579,1.1091934204101563,0.5759985609296183,985.1932525634766,231.29188537597656
26624,2.052831115722656,-16.828005981445312,-2.7201434326171876,2.059842240155246,985.1932525634766,228.33438110351562
26690,5.5269566345214844,-11.20869140625,0.45340713500976565,1.8000956421443002,985.1932525634766,213.8461456298828
26758,0.12334350585937501,-7.713160400390626,-1.3329780578613282,1.586710960993489,985.1932525634766,212.3630828857422
26824,0.8589138793945313,-7.847281494140625,-1.6001724243164064,0.30356299810449494,985.1932525634766,207.453125
26891,5.195096740722657,-1.7311500549316408,-2.0448976135253907,1.765300286467184,985.1932525634766,206.4418487548828
26958,1.991159362792969,-4.844376068115235,2.1368064880371094,1.1655778225699116,985.1932525634766,206.4418487548828
27024,-10.321486358642579,-27.10877700805664,8.880882110595703,6.761017105029855,985.1932525634766,203.15061950683594
27091,0.7658074951171875,-5.830675048828125,0.09026229858398438,4.779331882100391,985.1932525634766,219.05035400390625
27158,5.651198272705078,-16.448545074462892,-3.591182098388672,3.163436346971195,985.1932525634766,218.1413116455078
27224,5.143603820800782,-1.1648776245117187,-5.767057342529297,3.480211717925215,985.1932525634766,224.42454528808594
27291,-0.8289761352539063,-12.646900634765625,-1.1358380126953125,2.795341837076442,985.1932525634766,234.90672302246094
27358,-2.7032286071777345,-8.812025299072266,-0.8378077697753906,0.9326364534941517,985.1932525634766,230.3580322265625
27424,1.3293855285644531,-8.881780242919922,1.6426840209960938,1.0234727490246092,985.1932525634766,228.66224670410156
27491,-0.7625143432617187,-10.793903961181641,-2.538720703125,1.0095491236142051,985.1932525634766,227.28236389160156
27558,-1.2966036987304688,-15.497722320556642,2.319426727294922,1.620215384224445,985.1932525634766,229.6544952392578
27624,-3.393892364501953,-10.54242691040039,5.647006988525391,1.5235701889055573,985.1932525634766,233.53762817382812
27691,-1.853595428466797,-16.655115509033205,-0.4650828552246094,2.342245996685823,985.1932525634766,235.058837890625
27758,1.025068359375,-23.202051086425783,2.0073257446289063,2.2603495910586684,985.1932525634766,231.5836639404297
27824,1.3618679809570313,-18.03554489135742,-2.5177642822265627,1.2582818042685222,985.1932525634766,225.3997802734375
27891,5.801785125732422,2.3079006958007815,-2.2472767639160156,5.425283531425663,985.1932525634766,220.96466064453125
27958,4.886438598632813,7.771988067626953,-5.592520294189454,2.7953611158036042,985.1932525634766,217.31871032714844
28024,-0.51013916015625,-0.46104125976562504,-0.18711090087890625,2.2457010427997286,985.1932525634766,217.31871032714844
28091,1.6176860046386718,-21.388272857666017,-8.910819854736328,5.8935382799878315,985.1932525634766,227.3556671142578
28158,-4.600233764648438,-11.702664184570313,2.629432067871094,3.022910176883292,985.1932525634766,241.9390411376953
28224,-3.869303741455078,-25.261468505859376,-2.96742919921875,3.2383560840304906,985.1932525634766,235.3103790283203
28290,0.7961943054199219,-14.175521850585938,6.581513671875,3.1608949311348633,985.1932525634766,235.3103790283203
28358,-5.837261352539063,-5.847739562988282,2.0115170288085937,2.9844738078073543,985.1932525634766,233.18043518066406
28424,-6.753356323242188,3.8470001220703125,3.9676492309570315,3.1400944172402214,985.1932525634766,232.6705780029297
28490,1.6100518798828125,-7.020850067138673,2.691852264404297,2.7656961156409934,985.1932525634766,232.6705780029297
28558,-3.7714073181152346,-46.72473541259766,-2.029928741455078,10.521957531119211,985.1932525634766,234.3978271484375
28624,-10.287656707763672,-13.697865142822266,1.6857943725585938,5.978550697309529,985.1932525634766,235.70079040527344
28691,5.44672348022461,-4.148772583007813,-4.752616882324219,5.349819043920661,985.1932525634766,228.88768005371094
28758,1.781744842529297,7.895481262207031,0.7722441101074219,3.6608801823091817,985.1932525634766,224.54075622558594
28824,0.21809646606445313,4.1817041015625005,-2.864593048095703,0.8646455274374755,985.1932525634766,232.17678833007812
28890,3.243754577636719,-32.32213577270508,-2.9569509887695316,9.052782757726542,985.1932525634766,230.91212463378906
28958,-2.7795698547363283,-16.944912872314454,-2.345771942138672,2.232362794829148,985.1932525634766,243.11766052246094
29024,-6.774911499023438,-21.142483978271486,0.8253836059570313,1.7571773276687215,985.1932525634766,234.79449462890625
29091,-3.4179922485351564,-6.09053466796875,0.24264541625976563,3.599793469094022,985.1932525634766,233.33192443847656
29158,-6.600673828125,1.2807366943359375,4.7373486328125,2.875369783246303,985.1932525634766,233.33192443847656
29224,1.823657684326172,-2.9725186157226564,4.309388580322266,1.9482220596334143,985.1932525634766,228.95616149902344
29291,-4.574038238525391,-40.24306411743164,-5.392835540771484,9.74181818990675,985.1932525634766,231.0228271484375
29357,-8.7322412109375,-14.371763763427735,2.6975404357910158,3.9854364778416516,985.1932525634766,235.1670684814453
29424,5.858517150878907,-4.4351271057128905,-2.2841001892089845,5.270451369526006,985.1932525634766,227.82496643066406
29491,4.873265991210938,5.780080261230469,-0.1722917175292969,3.613664771056962,985.1932525634766,223.93377685546875
29558,-1.73638916015625,5.157524871826172,-1.7708175659179688,1.713169960839857,985.1932525634766,227.99317932128906
29624,2.763702850341797,-12.63941619873047,-10.227930908203126,4.843900828831478,985.1932525634766,234.5837860107422
29691,-5.220244445800781,-22.008133850097657,2.0935464477539063,4.618825415818973,985.1932525634766,244.74859619140625
29758,-2.2194346618652343,-16.75510757446289,-3.8806800842285156,1.123670199978295,985.1932525634766,233.6110076904297
29824,-4.412075042724609,-7.485034790039063,1.6157400512695312,2.488237184801276,985.1932525634766,229.11380004882812
29891,-5.97841781616211,0.9476792907714844,2.064357147216797,2.7644274121704133,985.1932525634766,230.59703063964844
29969,2.122885437011719,-2.108814697265625,2.511028289794922,1.9038992030676474,985.1932525634766,228.57801818847656
30024,-2.5274940490722657,-18.769917755126954,-2.454595642089844,4.411859288375666,985.1932525634766,228.57801818847656
30091,-8.252488861083984,-18.20409439086914,4.0037242126464845,2.2608559449672456,985.1932525634766,235.59410095214844
30158,2.1308189392089845,-10.342891845703125,-0.9514215087890625,2.9447718306965043,985.1882171630859,229.750732421875
30224,4.567601623535157,-0.626297607421875,-2.9138406372070316,3.17154750649273,985.1882171630859,221.6108856201172
30291,3.623514862060547,10.512489166259765,5.954766998291016,4.05083764754263,985.1882171630859,220.38548278808594
30358,-1.768422546386719,-3.8145176696777345,-6.769822082519531,4.030516574087595,985.1882171630859,224.9783477783203
30424,-3.5187327575683596,-43.17546615600586,1.7380357360839844,10.6455805847918,985.1882171630859,235.97645568847656
30491,-2.455194396972656,-8.714428253173828,-4.428091735839844,6.101049067300583,985.1882171630859,234.3152618408203
30558,4.831203460693359,-3.872896270751953,5.143603820800782,3.8880653694449117,985.1882171630859,237.3728485107422
30624,-0.41987686157226567,-10.286908264160157,-0.7310797119140625,1.5739465448599441,985.1882171630859,232.5797119140625
30691,-0.5462141418457032,-6.930138702392578,-0.8753796386718751,0.7092221555785426,985.1882171630859,234.6593780517578
30758,-0.5785469055175781,-11.533216552734375,-0.29458740234375,1.0042648211192644,985.1882171630859,234.6593780517578
30824,-3.4310151672363283,-12.992531890869142,-1.6347505187988283,1.0054394108851312,985.1882171630859,233.5518035888672
30890,-2.253414001464844,-14.155912628173828,-0.124541015625,0.5470229917927625,985.1882171630859,229.9388885498047
30958,2.6613157653808597,-11.234288177490235,1.8994001770019533,1.5165011398854122,985.1882171630859,224.65634155273438
31024,5.858367462158204,-16.143030395507814,-4.149371337890625,2.063601122032804,985.1882171630859,214.6103515625
31091,1.7821939086914063,-6.949598236083984,-0.9021739196777344,2.2116830137646195,985.1754760742188,213.23268127441406
31158,0.3058140563964844,-8.433911590576173,0.6807843017578126,0.7676369011189873,985.1754760742188,213.23268127441406
31224,2.1930894470214843,-6.375242614746094,-2.309397583007813,0.8920068538424173,985.1754760742188,207.94143676757812
31290,4.185146942138672,-3.5474729919433594,-0.23740631103515628,1.0873914224407906,985.1754760742188,207.94143676757812
31358,1.4922468566894531,-15.716267852783204,11.00077377319336,4.087315213749792,985.1754760742188,203.08224487304688
31424,-10.411299591064454,-15.058685302734375,4.91218505859375,3.2541325732979742,985.1754760742188,211.00497436523438
31491,4.691394195556641,-11.73125473022461,-3.3209939575195313,3.8174937569458605,985.1754760742188,208.6085968017578
31558,3.300486602783203,-6.841223602294923,8.58135498046875,2.8152577227181217,985.1754760742188,207.50086975097656
31624,2.4664210510253906,-6.593788146972656,-9.368717651367188,3.977067635453474,985.1754760742188,209.2161865234375
31691,-1.0773097229003907,-11.04148910522461,6.748865661621094,3.459469861094168,985.1754760742188,209.31671142578125
31758,2.412533111572266,-9.324709167480469,-0.9288185119628907,1.3258439574778784,985.1754760742188,207.1728515625
31824,1.0523117065429688,-8.532706146240235,-0.250279541015625,0.2735105553726627,985.1754760742188,209.6060028076172
31891,-2.092049560546875,-10.367740173339845,0.4716691589355469,1.0556375260798019,985.1754760742188,208.10919189453125
31958,-0.6439608764648438,-11.457623748779298,2.506387939453125,0.6755538498170107,985.1754760742188,206.0334014892578
32024,-2.957699432373047,-14.782060546875,2.622396697998047,1.1236846849131246,985.1518249511719,201.3026580810547
32091,-0.899329833984375,-9.30030990600586,0.24938140869140626,1.3753218059587915,985.1518249511719,193.2411651611328
32159,6.188580780029297,-16.944014739990234,-5.093907165527344,2.896419466852893,985.1518249511719,183.6783447265625
32224,-0.48514114379882817,-8.295599212646485,-0.31823822021484377,2.2027046013666527,985.1518249511719,174.435791015625
32291,0.45834686279296877,-8.990454254150391,-2.3728656005859374,0.2996067353182758,985.1518249511719,165.36741638183594
32358,3.7181181335449223,-6.14367416381836,-1.833237762451172,1.119893271807825,985.1518249511719,159.49363708496094
32424,4.915178833007813,-4.490960998535156,0.9162446594238282,1.0616666748953527,985.1518249511719,154.13287353515625
32490,4.2116418457031255,-14.759158172607423,9.71030731201172,3.388942139677405,985.1518249511719,146.35430908203125
32559,-6.883585510253907,-10.330467681884766,1.4034814453125,3.196291877539928,985.1518249511719,151.7701416015625
32624,0.9845027160644532,-19.38618621826172,1.4706916809082031,2.5120576991332677,985.1518249511719,159.71925354003906
32691,5.468128967285157,-3.289409637451172,5.026547241210937,3.858486570838184,985.1518249511719,153.19442749023438
32759,5.00319580078125,-9.729617156982423,-6.422095184326172,2.7730424690970468,985.1518249511719,158.42166137695312
32824,-0.7559280395507812,-9.955497436523437,2.0627105712890628,2.019534869524025,985.1518249511719,152.08193969726562
32891,3.4254766845703126,-8.393795013427734,-0.9470805358886719,0.8392054424445209,985.1518249511719,147.72752380371094
32959,0.8431965637207032,-8.337961120605469,0.12618759155273437,0.5245599445451771,985.1266479492188,144.68490600585938
33024,-0.14864089965820312,-11.001522216796875,-1.404529266357422,0.8011965825650081,985.1266479492188,142.2379150390625
33091,-1.6435821533203125,-11.959230651855469,3.4146990966796875,1.2508132207503369,985.1266479492188,137.4464111328125
33159,-3.2421080017089845,-14.13780029296875,2.6911038208007816,0.8837090676956046,985.1266479492188,133.70126342773438
33224,0.25267456054687504,-13.428575134277345,-2.224823455810547,1.4158891520455121,985.1266479492188,119.92373657226562
33290,5.002896423339844,-11.525432739257813,-3.706143035888672,1.5308445188959754,985.1266479492188,108.82469177246094
33359,-1.4639556884765625,-7.984096984863282,-1.517095184326172,1.942489051127756,985.1266479492188,98.81405639648438
33424,2.4074436950683595,-10.812914428710938,-2.495310974121094,0.7542314065459391,985.1266479492188,87.35157775878906
33490,3.063978424072266,-7.8570112609863285,-1.456022186279297,0.6490539264593266,985.1266479492188,78.50106811523438
33559,4.005819854736329,-4.952002258300782,-1.6238232421875,1.0403575697788003,985.1266479492188,72.79005432128906
33624,5.303171997070312,-5.448370056152344,6.422244873046876,2.0586690024897796,985.1266479492188,66.70756530761719
33691,-5.638175354003907,-21.946162719726562,9.30749496459961,4.885126730860996,985.1266479492188,63.16667556762695
33759,-4.87865478515625,-5.4072056579589844,-5.888305206298829,4.265833280185708,985.1266479492188,75.13655090332031
33824,3.913162536621094,-12.40186019897461,0.23935226440429688,2.4353909367109075,985.1266479492188,72.52792358398438
