relative_time,AccX,AccY,AccZ,BarometerSensor
24530,-7.369624786376954,-9.168733520507812,6.402186584472656,985.2304840087891
24598,-7.9466748046875,-5.773194580078125,1.693428497314453,985.2304840087891
24665,-5.321883087158203,-5.989345092773438,2.6137147521972657,985.2304840087891
24730,-6.730304260253907,-4.839136962890625,3.2944990539550782,985.2304840087891
24798,-7.716902618408204,-7.0802764892578125,2.4815396118164066,985.2304840087891
24864,-7.413782958984376,-6.264023895263672,2.279459838867188,985.2304840087891
24939,-7.2618489074707036,-4.300706634521484,0.2016307067871094,985.2304840087891
24998,-7.246730346679688,-4.759053497314453,-1.251248016357422,985.2182769775391
25064,-8.571325836181641,-5.567971343994141,1.2500505065917968,985.2182769775391
25132,-8.236771545410157,-6.103407897949219,1.611698455810547,985.2182769775391
25198,-7.3760614013671875,-5.874384155273438,1.9983444213867188,985.2182769775391
25264,-7.506589965820313,-6.170318756103516,1.9622694396972657,985.2182769775391
25330,-7.306755523681641,-5.9022262573242195,2.06690185546875,985.2182769775391
25398,-6.728807373046875,-5.426216125488281,1.5408956909179687,985.2182769775391
25464,-7.135511627197266,-5.70778060913086,1.3654605102539064,985.2182769775391
25530,-9.181756439208986,-7.334597625732422,2.0938458251953125,985.2182769775391
25598,-10.51697982788086,-9.307644653320313,2.419119415283203,985.2182769775391
25664,-10.89778793334961,-8.200846252441407,3.751648406982422,985.2182769775391
25730,-7.007527770996094,-5.936654663085938,2.2363494873046874,985.2182769775391
25798,-5.826932830810547,-5.186564483642578,1.3190570068359375,985.2182769775391
25864,-5.788013763427735,-5.521418151855469,0.6747967529296875,985.2182769775391
25931,-4.063150634765625,-4.799020385742188,-0.3918850708007813,985.2018737792969
25998,-4.133504333496094,-5.883964233398438,-0.3441343688964844,985.2018737792969
26064,-8.58809097290039,-10.91739715576172,5.2355126953125,985.2018737792969
26130,-9.5178076171875,-5.132227478027344,3.3358131408691407,985.2018737792969
26198,-3.0526020812988284,-6.34006576538086,4.250860290527344,985.2018737792969
26264,-4.226461029052735,-6.0044636535644536,5.20916748046875,985.2018737792969
26330,-4.578229522705079,-6.14322509765625,5.370531921386719,985.2018737792969
26398,-3.0888267517089845,-5.603297882080079,5.281616821289063,985.2018737792969
26464,-1.901495819091797,-4.758754119873047,6.255192260742188,985.2018737792969
26530,-3.2681538391113283,-5.481151885986328,8.912167053222657,985.2018737792969
26598,-9.884994049072267,-10.77474380493164,-0.49786468505859377,985.2018737792969
26664,-2.8003765869140627,-5.905070343017578,4.194577331542969,985.2018737792969
26730,-8.862769775390625,-7.256011047363281,3.8899607849121094,985.2018737792969
26798,-6.575376434326172,-5.126389617919922,2.2899380493164063,985.2018737792969
26864,-7.201524353027344,-5.6645205688476565,3.0320947265625002,985.1808166503906
26930,-5.354365539550781,-3.962110748291016,1.954186248779297,985.1808166503906
26998,-6.7915269470214845,-4.873415679931641,2.2002745056152344,985.1808166503906
27064,-9.155710601806641,-6.64902328491211,2.5132736206054687,985.1808166503906
27130,-7.833510131835938,-5.345982971191407,2.3574476623535157,985.1808166503906
27198,-6.061944122314453,-4.2219703674316404,1.68848876953125,985.1808166503906
27265,-7.649692382812501,-5.930068359375,2.3833438110351564,985.1808166503906
27331,-7.53233642578125,-6.115832061767579,2.5713528442382816,985.1808166503906
27398,-7.472760314941406,-6.061195678710938,2.7090664672851563,985.1808166503906
27464,-7.331753540039063,-5.826633453369141,2.6662554931640625,985.1808166503906
27530,-7.315886535644531,-5.250331878662109,2.5535398864746095,985.1808166503906
27598,-7.60703109741211,-5.327870635986328,2.7892996215820314,985.1808166503906
27664,-7.014563140869141,-5.372627563476563,2.2405407714843752,985.1808166503906
27732,-7.937244415283203,-5.882317657470703,2.520608367919922,985.1808166503906
27798,-9.786648559570313,-7.721093902587891,2.671344909667969,985.1808166503906
27865,-10.591824188232422,-9.28833480834961,2.7916946411132812,985.1537322998047
27930,-9.896520080566408,-9.070238342285156,1.4287788391113283,985.1537322998047
27998,-4.487218780517578,-5.1492919921875,0.5306465148925782,985.1537322998047
28064,-4.756209411621094,-7.973618774414063,2.302511901855469,985.1537322998047
28131,-3.207978973388672,-6.677613830566407,-0.67060546875,985.1537322998047
28198,-4.569996643066406,-5.5164784240722655,-0.04176315307617188,985.1537322998047
28264,-7.916737060546875,-7.196285247802734,1.4289285278320314,985.1537322998047
28332,-7.4818913269042975,-7.366930389404297,2.6887088012695313,985.1537322998047
28397,-5.93770248413086,-6.920558624267579,3.5594480895996097,985.1537322998047
28464,-6.0498193359375,-7.368576965332031,2.2579046630859376,985.1537322998047
28530,-6.501579895019532,-5.673501892089844,3.204087066650391,985.1537322998047
28598,-7.907007293701172,-5.682034149169922,3.269950103759766,985.1537322998047
28664,-5.273084564208984,-7.633076934814453,3.9604641723632814,985.1537322998047
28730,-3.028502197265625,-6.0923309326171875,5.716462554931641,985.1537322998047
28798,-3.5630406188964847,-6.666087799072266,5.0602272033691404,985.1414489746094
28865,-2.66565673828125,-5.895639953613282,5.803880767822266,985.1414489746094
28930,-2.1056712341308597,-6.196963348388672,6.07900863647461,985.1414489746094
28998,-1.4796730041503907,-5.20722152709961,6.038742370605469,985.1414489746094
29064,-6.93837158203125,-13.445040893554689,11.809541931152344,985.1414489746094
29130,-5.03672607421875,-7.8700341796875,4.577780456542969,985.1414489746094
29198,-7.377408599853516,-6.086343383789063,3.0205686950683597,985.1414489746094
29264,-9.065298614501954,-7.05138656616211,3.6985089111328127,985.1414489746094
29330,-7.778424682617188,-5.915398864746094,2.544558563232422,985.1414489746094
29398,-5.0605265808105475,-4.200714569091797,1.7548008728027344,985.1414489746094
29465,-4.70621337890625,-3.540886688232422,0.8077203369140625,985.1414489746094
29530,-6.9500473022460945,-5.122198333740235,1.3605207824707033,985.1414489746094
29598,-10.641670532226563,-6.421795806884766,2.2842498779296876,985.1414489746094
29664,-8.749904479980469,-6.07616455078125,3.6036062622070313,985.1414489746094
29730,-5.680986328125,-4.470603332519532,1.3765374755859376,985.1273345947266
29798,-6.887926483154297,-5.888604583740235,1.614093475341797,985.1273345947266
29864,-7.267686767578125,-5.950875091552735,2.5774900817871096,985.1273345947266
29934,-8.470884704589844,-6.869963836669922,3.3093182373046877,985.1273345947266
29998,-6.528074798583985,-5.859564971923828,2.3634352111816406,985.1273345947266
30064,-7.206913146972656,-5.607788543701172,2.3381378173828127,985.1273345947266
30130,-6.813531188964844,-5.39597900390625,1.706451416015625,985.1273345947266
30198,-8.130043487548829,-6.184539184570313,1.948348388671875,985.1273345947266
30264,-8.853189697265625,-6.704408111572266,2.3706202697753906,985.1273345947266
30330,-10.228080596923828,-8.393196258544922,2.33993408203125,985.1273345947266
30398,-12.339290313720705,-9.844578094482422,2.870580596923828,985.1273345947266
30464,-7.749983825683594,-7.388485565185547,-0.10343490600585938,985.1273345947266
30531,-5.498066711425782,-6.15085922241211,1.3015434265136718,985.1273345947266
30598,-3.267555084228516,-2.997217254638672,0.6242019653320313,985.1273345947266
30664,-1.1505075073242188,-3.8505926513671875,-2.538421325683594,985.1120758056641
30730,-5.037773895263672,-5.5146821594238284,-0.4421804809570313,985.1120758056641
30798,-11.661948852539062,-12.398267669677734,0.6304888916015625,985.1120758056641
30865,-7.692802734375,-5.49177978515625,3.603456573486328,985.1120758056641
30930,-4.8789541625976565,-5.351222076416016,1.5934364318847658,985.1120758056641
30998,-7.673343200683594,-6.793023834228516,5.114264831542969,985.1120758056641
31065,-6.4905029296875005,-7.227270812988282,3.783532104492188,985.1120758056641
31130,-5.79879135131836,-6.603368225097657,5.150788879394532,985.1120758056641
31198,-4.064497833251953,-6.572682037353516,4.961432647705078,985.1120758056641
31264,-4.110901336669922,-6.4393093872070315,4.85275863647461,985.1120758056641
31331,-3.5093023681640627,-7.353907470703126,5.117857360839844,985.1120758056641
31398,-3.9389089965820316,-6.582112426757813,5.390141143798829,985.1120758056641
31464,-3.309767303466797,-5.921985168457032,5.813460845947266,985.1120758056641
31531,-3.190764770507813,-5.4531600952148445,5.953868865966797,985.1120758056641
31598,-3.434308319091797,-5.4248689270019534,8.056995391845703,985.1120758056641
31664,-12.476854248046875,-14.813495178222658,8.06492889404297,985.098876953125
31732,-4.810546417236329,-6.6946783447265625,4.651576995849609,985.098876953125
31798,-5.8089701843261725,-6.558611297607422,2.295626220703125,985.098876953125
31865,-6.825655975341797,-5.949527893066406,3.3019834899902345,985.098876953125
31930,-6.227499847412109,-3.8043388366699222,2.1621038818359377,985.098876953125
31998,-5.914201354980469,-4.679119720458985,1.0882369995117187,985.098876953125
32064,-8.491691436767578,-6.177803192138672,3.296445007324219,985.098876953125
32130,-8.794062652587892,-7.146438903808594,3.0867311096191408,985.098876953125
32198,-4.641547851562501,-3.850892028808594,1.1611354064941406,985.098876953125
32264,-5.416935424804688,-4.497247924804688,2.0014878845214845,985.098876953125
32332,-9.571545867919923,-7.434739379882813,2.5294400024414063,985.098876953125
32398,-7.477999420166016,-5.281317443847657,2.491568756103516,985.098876953125
32464,-7.477849731445313,-5.528453521728516,2.2742207336425784,985.098876953125
32531,-7.646548919677735,-6.105653228759766,2.2435345458984375,985.098876953125
32598,-7.045399017333985,-6.059249725341798,3.3922457885742188,985.087890625
32664,-7.09210189819336,-5.354066162109375,2.494263153076172,985.087890625
32730,-7.903265075683594,-6.1611877441406255,2.5641677856445315,985.087890625
32798,-9.654024353027344,-8.170010375976563,2.889441375732422,985.087890625
32865,-11.522139587402345,-9.372759246826172,2.6896069335937502,985.087890625
32932,-9.50478469848633,-9.272168426513673,-0.8023315429687501,985.087890625
32998,-4.126169586181641,-4.993915100097657,0.7015910339355469,985.087890625
33064,-3.46080322265625,-5.655239868164063,-0.02245330810546875,985.087890625
33130,-2.773282928466797,-5.2382070922851565,-0.6881190490722656,985.087890625
33198,-6.270460510253907,-8.202193450927735,0.47062133789062505,985.087890625
33264,-11.491303710937501,-10.84360061645508,8.92758499145508,985.087890625
33331,-6.032605133056641,-5.802383880615235,4.180506591796875,985.087890625
33397,-2.883453826904297,-7.675139465332031,3.254532165527344,985.087890625
33464,-3.677402801513672,-6.29216537475586,4.733756103515625,985.087890625
33530,-2.0977377319335937,-6.737938385009766,5.6293437194824225,985.072021484375
33598,-2.1106109619140625,-7.169790344238281,5.050796813964844,985.072021484375
33665,-1.5070660400390625,-7.026538238525391,6.638994140625,985.072021484375
33730,-1.1585906982421876,-6.824159088134766,5.604196014404297,985.072021484375
33798,-0.6508465576171876,-6.749464416503907,5.968388671875,985.072021484375
33864,-0.24414230346679688,-5.376369781494141,4.133055267333985,985.072021484375
33930,-0.23650817871093752,-6.307882690429688,6.176455993652344,985.072021484375
33998,-11.381282501220703,-16.862284698486327,4.727020111083984,985.072021484375
34064,-0.08696914672851563,-7.1911958312988284,7.021748199462891,985.072021484375
34130,-8.070766754150391,-9.090745697021484,4.08874740600586,985.072021484375
34198,-6.900799713134766,-7.731422424316406,3.958817596435547,985.072021484375
34264,-5.902525634765626,-5.656587066650391,2.2838008117675783,985.072021484375
34330,-4.584666137695312,-3.2154634094238284,1.5139517211914064,985.072021484375
34398,-6.314468994140626,-4.434827728271484,-0.4448748779296875,985.072021484375
34465,-9.753267974853516,-7.7838134765625,1.913470916748047,985.0588226318359
34531,-8.382268981933594,-6.640041961669922,3.2409104919433593,985.0588226318359
34597,-5.927523651123047,-4.429289245605469,2.2977218627929688,985.0588226318359
34665,-7.358248443603516,-6.081253967285156,2.4239094543457034,985.0588226318359
34731,-7.06770263671875,-6.076314239501953,2.7629544067382814,985.0588226318359
34798,-7.456593933105469,-6.7334477233886725,2.6240432739257815,985.0588226318359
34865,-7.019502868652344,-5.773493957519531,3.169808349609375,985.0588226318359
34942,-6.958280181884766,-5.8176521301269535,2.368973693847656,985.0588226318359
34998,-6.887178039550782,-5.95207260131836,1.8175204467773438,985.0588226318359
35065,-7.6438545227050785,-6.132297821044922,2.3417303466796877,985.0588226318359
35130,-8.679700469970703,-7.283853149414063,3.069067840576172,985.0588226318359
35198,-10.441237335205079,-9.277108154296876,3.665427703857422,985.0588226318359
35264,-11.952794036865235,-9.946665802001954,4.395908660888672,985.0588226318359
35330,-6.74482406616211,-5.672304382324219,-0.5604345703125,985.0588226318359
35398,-3.9604641723632814,-4.982239379882813,-0.3180885314941406,985.0588226318359
35464,-3.6049534606933595,-6.213429107666016,1.7354910278320312,985.0434875488281
35531,-3.260968780517578,-6.308780822753906,-1.6127462768554688,985.0434875488281
35598,-6.562952270507813,-6.6541127014160155,0.08637039184570312,985.0434875488281
35664,-9.24717041015625,-8.826844482421876,2.225871276855469,985.0434875488281
35730,-6.858587493896485,-5.574258270263672,2.844684448242188,985.0434875488281
35798,-5.708978118896485,-6.065087585449219,2.4385789489746097,985.0434875488281
35865,-6.2155247497558594,-7.4043525695800785,2.5129742431640625,985.0434875488281
35930,-6.675817565917969,-6.668632507324219,3.3028816223144535,985.0434875488281
35998,-6.252797241210938,-7.888146514892578,4.451742553710938,985.0434875488281
36065,-4.101620635986328,-6.505771179199219,4.341421966552734,985.0434875488281
36130,-3.0662237548828126,-6.956034851074219,5.688321075439453,985.0434875488281
36198,-3.0961614990234376,-6.775061187744141,4.866380310058594,985.0434875488281
36264,-2.2448817443847657,-6.521338806152344,5.344037017822266,985.0434875488281
36330,-1.0844947814941406,-5.570965118408203,5.485792236328125,985.0434875488281
36398,-2.14833251953125,-7.3004685974121095,6.79946044921875,985.0283050537109
36464,-10.987601165771485,-9.07562713623047,3.9712417602539065,985.0283050537109
36531,-2.914289703369141,-8.057145080566407,5.712720336914063,985.0283050537109
36598,-9.422755279541017,-7.9097016906738284,3.1690599060058595,985.0283050537109
36664,-6.578220520019531,-7.244784393310547,1.8781443786621095,985.0283050537109
36730,-6.847510528564453,-5.599555664062501,3.174598388671875,985.0283050537109
36798,-3.8658609008789067,-2.3716680908203127,1.18074462890625,985.0283050537109
36864,-5.960604858398438,-4.580025787353516,-0.5146298217773437,985.0283050537109
36930,-11.079510040283203,-7.217091979980469,2.414928131103516,985.0283050537109
36998,-7.980953521728516,-6.562353515625,2.3141876220703126,985.0283050537109
37064,-5.112917633056641,-4.395160217285157,1.1653266906738282,985.0283050537109
37130,-7.835456085205078,-6.8725085449218755,2.585423583984375,985.0283050537109
37198,-7.936945037841797,-6.228697357177735,2.9490174865722656,985.0283050537109
37264,-7.62379623413086,-5.105133819580078,3.789669342041016,985.0283050537109
37330,-7.045399017333985,-5.931265869140625,1.70525390625,985.0102233886719
37398,-7.179370422363282,-5.706433410644531,1.8185682678222657,985.0102233886719
37465,-7.189100189208984,-5.575455780029297,1.6362474060058594,985.0102233886719
37530,-6.913223876953126,-5.58279052734375,1.7724641418457032,985.0102233886719
37598,-8.869805145263673,-7.818541259765626,2.5837770080566407,985.0102233886719
37664,-9.359886016845703,-9.631870422363281,3.3156051635742188,985.0102233886719
37730,-14.081667022705078,-11.3667626953125,2.884351959228516,985.0102233886719
37798,-7.76031234741211,-6.367758178710938,-0.37392242431640627,985.0102233886719
37864,-2.805466003417969,-3.188818817138672,0.4739144897460938,985.0102233886719
37930,-2.962339782714844,-5.157075805664062,1.1970606994628907,985.0102233886719
37998,-3.6244129943847656,-6.69407958984375,-1.706301727294922,985.0102233886719
38065,-7.364385681152344,-6.345304870605469,1.466799774169922,985.0102233886719
38130,-9.594747619628906,-8.762178955078125,1.094374237060547,985.0102233886719
38198,-5.702391815185547,-5.159770202636719,2.432142333984375,985.0102233886719
38264,-6.8548452758789065,-6.276298370361329,3.430715789794922,984.9951934814453
38332,-6.723717956542969,-7.0962931823730475,2.5066873168945314,984.9951934814453
38398,-7.569459228515625,-7.43458969116211,3.9305264282226564,984.9951934814453
38464,-5.713917846679688,-7.489525451660157,3.690276031494141,984.9951934814453
38531,-2.90036865234375,-6.695576477050782,5.021757202148438,984.9951934814453
38598,-3.3811688232421875,-6.924151153564454,5.321583709716797,984.9951934814453
38664,-2.211800537109375,-6.592291259765625,4.8332991027832035,984.9951934814453
38731,-1.4876065063476562,-5.467530212402344,5.217849426269532,984.9951934814453
38798,-1.5995736694335938,-5.732479248046875,7.058871002197266,984.9951934814453
38864,-13.078004150390626,-11.6541650390625,8.782835998535157,984.9951934814453
38930,-2.0184027099609376,-8.233029327392579,5.437891845703125,984.9951934814453
38998,-9.453441467285156,-7.566465454101563,3.2286360168457033,984.9951934814453
39064,-6.531517639160157,-5.552553405761719,3.166066131591797,984.9951934814453
39130,-4.223167877197266,-3.074157257080078,1.3611195373535157,984.9951934814453
39198,-4.893324279785157,-4.421954498291016,0.7319778442382813,984.9789428710938
39264,-8.178392944335938,-7.508685607910157,2.2231768798828124,984.9789428710938
39330,-9.14223861694336,-7.414082336425782,3.5057098388671877,984.9789428710938
39398,-6.495143280029297,-5.725743255615234,2.0459454345703127,984.9789428710938
39464,-6.561305694580079,-5.406457214355469,1.52083740234375,984.9789428710938
39530,-7.551945648193359,-5.079087982177735,1.6760646057128907,984.9789428710938
39598,-8.66757568359375,-5.693859558105469,2.425556030273438,984.9789428710938
39665,-8.142767028808594,-5.91330322265625,2.531385955810547,984.9789428710938
39731,-6.077062683105469,-6.662046203613282,2.435285797119141,984.9789428710938
39798,-6.135890350341797,-6.285130004882813,3.0371841430664066,984.9789428710938
39865,-6.374494171142579,-4.8967671203613286,1.8169216918945312,984.9789428710938
39942,-8.278983764648437,-6.650520172119141,1.2852273559570313,984.9789428710938
39998,-9.578581237792969,-8.106542358398437,2.1655467224121097,984.9789428710938
40064,-11.145223388671875,-10.05803421020508,2.7698400878906253,984.9789428710938
40130,-11.965517578125,-9.720486145019532,3.207529907226563,984.9789428710938
40198,-5.156027984619141,-4.965025177001953,-0.7749385070800782,984.9641418457031
40265,-3.5621424865722657,-4.118535461425782,1.2585827636718752,984.9641418457031
40330,-4.58691146850586,-6.155050506591797,-1.4485377502441408,984.9641418457031
40398,-2.6173072814941407,-5.618266754150391,-0.04834945678710938,984.9641418457031
40465,-7.214846649169922,-7.031627655029297,0.6453080749511719,984.9641418457031
40530,-10.195598144531251,-9.633367309570312,2.691852264404297,984.9641418457031
40598,-5.575904846191406,-5.25706787109375,2.8159442138671875,984.9641418457031
40665,-6.1258612060546875,-6.1857366943359375,3.4995726013183597,984.9641418457031
40730,-7.121740264892578,-7.416327667236328,3.5139427185058594,984.9641418457031
40798,-6.748266906738282,-7.3287597656250005,3.706292724609375,984.9641418457031
40865,-3.6152819824218754,-7.187154235839844,4.256847839355469,984.9641418457031
40930,-1.9971469116210938,-6.636299743652344,4.552782440185547,984.9641418457031
40997,-4.929848327636719,-7.436086578369141,3.459306335449219,984.9641418457031
41064,-0.21540206909179688,-5.9885966491699225,5.64985107421875,984.9641418457031
41131,-0.8518785095214845,-5.847739562988282,5.1150132751464845,984.9501800537109
41198,-1.469045104980469,-5.006339263916016,5.753884735107422,984.9501800537109
41265,-13.377680969238282,-18.510806579589843,6.98148193359375,984.9501800537109
41330,-2.3572979736328126,-5.117707672119141,4.404740295410156,984.9501800537109
41398,-9.358389129638672,-8.385262756347657,3.1126272583007815,984.9501800537109
41465,-7.275769958496094,-6.117628326416016,3.1883697509765625,984.9501800537109
41530,-4.38333480834961,-3.9579194641113284,1.8615289306640626,984.9501800537109
41598,-3.903283081054688,-3.523822174072266,1.1298504638671876,984.9501800537109
41664,-8.652008056640625,-6.334078216552735,0.7009922790527344,984.9501800537109
41730,-10.387499084472656,-7.756420440673828,2.787653045654297,984.9501800537109
41798,-5.7595729064941406,-4.197122039794922,1.4410533142089845,984.9501800537109
41864,-7.129524078369141,-5.781128082275391,1.8624270629882813,984.9501800537109
41932,-8.23602310180664,-5.792205047607422,2.711012420654297,984.9501800537109
41998,-8.09801010131836,-5.858816528320313,2.4836352539062503,984.9501800537109
42065,-7.542814636230469,-6.174959106445312,2.618055725097656,984.9368286132812
42131,-6.4761328125,-5.799390106201172,1.5169454956054689,984.9368286132812
42198,-7.242838439941407,-6.687044219970703,2.855012969970703,984.9368286132812
42264,-6.890770568847657,-5.548362121582032,2.2064117431640624,984.9368286132812
42330,-7.337292022705078,-5.693111114501954,1.61184814453125,984.9368286132812
42398,-7.771089935302735,-6.0555075073242195,1.9576290893554689,984.9368286132812
42465,-9.596244506835937,-7.714956665039063,2.804268493652344,984.9368286132812
42530,-12.16520233154297,-10.764714660644533,3.020868072509766,984.9368286132812
42598,-9.231902160644532,-7.677235107421875,1.7536033630371095,984.9368286132812
42664,-5.166955261230469,-6.393055572509766,-0.18815872192382813,984.9368286132812
42731,-3.8106257629394533,-4.423002319335938,1.875000915527344,984.9368286132812
42798,-1.9420614624023438,-3.7366795349121094,-1.2582833862304688,984.9368286132812
42864,-4.120930480957031,-5.843398590087891,-0.2472857666015625,984.9368286132812
42932,-10.389295349121094,-10.647658081054688,1.3006452941894533,984.9368286132812
42998,-7.530091094970704,-6.58914779663086,1.375938720703125,984.921875
43065,-5.5799464416503906,-5.249733123779297,1.5578105163574218,984.921875
43131,-6.609954528808594,-6.511758728027344,1.3076806640625,984.921875
43198,-7.894583129882813,-7.889044647216798,3.0252090454101563,984.921875
43265,-8.59527603149414,-7.435787200927734,2.6385630798339843,984.921875
43330,-5.795498199462891,-7.275620269775391,3.071612548828125,984.921875
43398,-5.210814056396485,-6.603667602539063,4.845274200439453,984.921875
43465,-1.737436981201172,-6.6807572937011726,4.862937469482422,984.921875
43531,-2.0471429443359375,-6.893464965820312,5.221741333007813,984.921875
43598,-0.8357121276855469,-5.515131225585938,5.109474792480469,984.921875
43665,-1.6233741760253908,-5.832920379638672,6.974446563720703,984.921875
43732,-7.033423919677735,-13.241613922119141,9.50583251953125,984.921875
43798,-3.6847375488281253,-8.070467376708985,4.886887664794922,984.921875
43865,-6.193670196533203,-6.5642994689941405,1.895508270263672,984.921875
43930,-7.190597076416016,-6.7352439880371096,3.749552764892578,984.921875
43998,-5.625002746582031,-4.236490173339844,3.184178466796875,984.9071502685547
44065,-5.691165161132813,-4.6749284362792976,2.2514680480957034,984.9071502685547
44130,-6.406527557373047,-5.994135131835938,1.6365467834472658,984.9071502685547
44198,-8.702453155517578,-7.096143493652344,3.1569351196289066,984.9071502685547
44265,-7.598049774169922,-5.749394073486329,2.4108865356445315,984.9071502685547
44330,-5.773344268798828,-4.645739135742188,1.7413288879394533,984.9071502685547
44398,-7.8357554626464845,-5.840704193115235,2.1595591735839843,984.9071502685547
44465,-7.933352508544922,-5.938899993896484,2.7460395812988283,984.9071502685547
44530,-6.690037994384766,-6.7210235595703125,3.2219000244140625,984.9071502685547
44598,-6.9623217773437505,-6.000571746826172,4.116589508056641,984.9071502685547
44665,-6.8162255859375005,-6.0378442382812505,1.6558566284179688,984.9071502685547
44731,-7.83695297241211,-6.602919158935547,2.0043319702148437,984.9071502685547
44798,-7.301067352294922,-5.805527343750001,1.8281483459472656,984.9071502685547
44864,-6.700815582275391,-5.288502502441407,2.0899539184570313,984.9071502685547
44939,-8.309220886230468,-6.563700714111328,2.4360342407226563,984.8950958251953
44998,-10.082882537841797,-8.608298950195312,2.728226623535156,984.8950958251953
45064,-10.630593566894532,-9.910291442871094,3.011587371826172,984.8950958251953
45131,-8.269852752685548,-7.084767150878907,2.8181895446777343,984.8950958251953
45198,-5.242548065185547,-4.52224594116211,1.6817527770996095,984.8950958251953
45265,-5.051395568847656,-5.463937683105469,0.2812651062011719,984.8950958251953
45330,-5.2031799316406255,-5.182971954345703,0.550704803466797,984.8950958251953
45398,-3.5582505798339845,-5.203928375244141,-1.0340496826171877,984.8950958251953
45465,-6.767576751708985,-9.265881500244141,0.5289999389648438,984.8950958251953
45530,-9.571396179199219,-8.34275115966797,4.330045623779297,984.8950958251953
45598,-9.266629943847656,-4.551884307861329,5.835465087890626,984.8950958251953
45665,-5.462590484619141,-5.911956024169922,2.827470245361328,984.8950958251953
45730,-2.911146240234375,-7.021897888183594,4.703818359375,984.8950958251953
45798,-2.870131530761719,-6.0306591796875,5.82229248046875,984.8950958251953
45865,-2.705324249267578,-6.6964746093750005,5.4619917297363285,984.8853302001953
45932,-1.9309844970703125,-6.173162841796875,5.994434509277344,984.8853302001953
45998,-0.6685098266601562,-5.65269515991211,5.637576599121094,984.8853302001953
46065,-1.7624349975585938,-4.805906066894532,7.0274363708496095,984.8853302001953
46131,-10.419682159423829,-11.504326629638673,8.738677825927734,984.8853302001953
46197,-2.4721092224121093,-8.218210144042969,4.7081593322753905,984.8853302001953
46264,-8.634494476318359,-9.845775604248047,4.1077578735351565,984.8853302001953
46330,-6.77116928100586,-5.352269897460938,2.8325596618652344,984.8853302001953
46398,-5.203928375244141,-5.410498809814453,3.059487762451172,984.8853302001953
46465,-4.925806732177735,-4.207600250244141,2.3740631103515626,984.8853302001953
46530,-6.0465261840820315,-4.5409570312500005,2.8422894287109375,984.8853302001953
46598,-10.017318878173828,-7.514523468017578,4.035308532714844,984.8853302001953
46665,-8.525521087646485,-5.775739288330079,3.1632220458984377,984.8853302001953
46731,-5.336702270507812,-3.7782929992675784,1.3210029602050781,984.8853302001953
46798,-7.181615753173828,-6.098917236328125,2.625689849853516,984.8762512207031
46865,-7.322772216796875,-6.748715972900391,2.5497976684570314,984.8762512207031
46930,-7.416926422119141,-7.339088287353516,2.8997698974609376,984.8762512207031
46998,-6.39275619506836,-6.258186035156251,3.113675079345703,984.8762512207031
47065,-6.37314697265625,-6.092031555175781,2.6455984497070313,984.8762512207031
47132,-6.757397918701172,-5.853577423095704,2.185455322265625,984.8762512207031
47198,-7.8656932067871095,-6.6312103271484375,2.4245082092285157,984.8762512207031
47265,-8.460256805419922,-7.1136570739746094,2.694097595214844,984.8762512207031
47330,-9.126072235107422,-7.807314605712891,3.1579829406738282,984.8762512207031
47398,-11.719728698730469,-10.023905181884766,3.996090087890625,984.8762512207031
47465,-7.1931417846679695,-6.894961853027344,0.26300308227539065,984.8762512207031
47531,-4.301604766845704,-4.558171234130859,1.0042616271972657,984.8762512207031
47598,-4.915328521728516,-6.2439656066894536,0.9126521301269531,984.8762512207031
47665,-2.6009912109375,-5.119803314208984,-0.7855664062500001,984.8762512207031
47730,-3.8112245178222657,-4.510570220947266,0.2832110595703125,984.8762512207031
47798,-9.284742279052734,-9.835746459960937,1.2217593383789063,984.8628234863281
47865,-8.55306381225586,-7.38908432006836,4.813091125488281,984.8628234863281
47932,-5.777984619140625,-5.4970188903808594,3.3691937255859377,984.8628234863281
47997,-6.424340515136719,-6.836433563232422,3.3961376953125,984.8628234863281
48065,-6.534062347412109,-7.542664947509766,4.457879791259765,984.8628234863281
48130,-4.46237045288086,-6.317313079833984,5.394482116699219,984.8628234863281
48198,-2.288441162109375,-6.520590362548829,4.909939727783203,984.8628234863281
48265,-3.0250593566894532,-6.720873870849609,5.790857849121094,984.8628234863281
48332,-1.9929556274414064,-6.535708923339844,5.866750030517578,984.8628234863281
48398,-1.2205618286132813,-6.201004943847656,6.091133422851563,984.8628234863281
48465,-0.8988807678222657,-5.992937622070313,5.663323059082032,984.8628234863281
48530,-1.1993060302734375,-5.711073760986328,6.269412689208985,984.8628234863281
48598,-11.069630584716798,-16.51889877319336,12.175680541992188,984.8628234863281
48665,-2.5830285644531252,-8.113577728271485,6.134543151855469,984.8628234863281
48730,-8.15354461669922,-7.4958123779296875,2.152673492431641,984.8447418212891
48798,-7.47530502319336,-5.702990570068359,4.712949371337891,984.8447418212891
48865,-3.592379608154297,-3.6229161071777347,0.10163864135742189,984.8447418212891
48930,-3.754043426513672,-5.210364990234376,0.7932005310058594,984.8447418212891
48998,-8.675808563232422,-8.47447723388672,3.353775787353516,984.8447418212891
49065,-9.360335083007813,-6.67297348022461,3.5051110839843753,984.8447418212891
49131,-6.455775146484375,-5.409001922607422,1.4599140930175782,984.8447418212891
49198,-6.655160522460938,-4.5092230224609375,1.9372714233398438,984.8447418212891
